"id","name","capacity","latitude","longitude"
3860,"Wilson Ave & Troutman St",26,40.70166,-73.92754
3861,"Menahan St & Wyckoff Ave",20,40.70113,-73.91422
3862,"Linden St & Knickerbocker Ave",18,40.69714,-73.91566
3863,"Central Ave & Woodbine St",18,40.69296,-73.91605
3864,"Central Ave & Covert St",30,40.68929,-73.90951
3865,"Knickerbocker Ave & Cooper St",24,40.69081,-73.90448
3866,"Wilson Ave & Moffat St",32,40.68906,-73.90506
3867,"Somers St & Broadway",29,40.67945,-73.90474
3868,"Knickerbocker Ave & Halsey St",19,40.693,-73.90824
3869,"Van Buren St & Broadway",24,40.692,-73.92617
3870,"Melrose St & Broadway",20,40.697481,-73.935877
3871,"Bushwick Ave & Furman Ave",30,40.68281,-73.90623
3872,"Hancock St & Wyckoff Ave",19,40.6972,-73.90674
3873,"Madison St & Cypress Ave",17,40.70068,-73.90742
3874,"Menahan St & Seneca Ave",16,40.70461,-73.91054
3875,"Stephen St & Seneca Ave",15,40.6988,-73.9007
3876,"Forest Ave & Summerfield St",23,40.69922,-73.89795
3878,"Cypress Ave & George St",19,40.69812,-73.90271
3879,"Broadway & Madison St",25,40.68822,-73.91966
3880,"Willoughby Ave & Onderdonk Ave",27,40.7098,-73.91727
3881,"12 Ave & W 125 St",39,40.818299,-73.960405
3882,"Norman St & Wyckoff Ave",15,40.69517,-73.90311
3883,"Harman St & Seneca Ave",19,40.70577,-73.91292
3885,"Onderdonk Ave & Gates Ave",19,40.70413,-73.90737
3886,"Menahan St & Onderdonk Ave",20,40.70553,-73.9096
3887,"Flushing Ave & Woodward Ave",21,40.71246,-73.91873
3890,"Grove St & Broadway",31,40.69047,-73.923511
3891,"Irving Ave & Palmetto St",20,40.698,-73.9127
3892,"38 Ave & 29 St",19,40.75473,-73.93367
3893,"Rockaway Ave & Bainbridge St",25,40.6831998817276,-73.9116664230824
3895,"Cypress Ave & Palmetto St",25,40.7015734087379,-73.9087629318237
3896,"Madison St & Seneca Ave",22,40.70183,-73.90625
3898,"E 63 St & 3 Ave",57,40.763954,-73.9646
3899,"Manhattan Av & Leonard St",18,40.72084,-73.94844
3900,"Morgan Ave & Lombardy St",30,40.72226,-73.93889
3901,"Stanhope St & Fairview Ave",17,40.70998,-73.91116
3903,"Jefferson St & Evergreen Ave",17,40.68989,-73.91458
3908,"Battery Pl & Greenwich St",33,40.70463,-74.01507
